Feature,Mutual Information
Head_quat_x_std,0.05002081976284556
RightHand_velocity_y_std,0.050009096955927035
Head_velocity_y_std,0.0491185062550934
Head_angular_acceleration_x_min,0.04873570391489901
LeftHand_position_y_min,0.048155781356243654
RightHand_angular_jerk_x_min,0.04802080353407012
Head_sixD_e_std,0.04755952134517516
Head_quat_z_max,0.04713835782544473
RightHand_angular_velocity_z_max,0.0469816769436866
RightHand_angular_jerk_pause_duration_mean,0.0460656294561268
LeftHand_acceleration_pause_duration_min,0.045898506205623635
RightHand_sixD_f_std,0.04486792635280601
RightHand_euler_y_median,0.044600158995512285
LeftHand_velocity_pause_duration_mean,0.04431933395212173
LeftHand_angular_velocity_y_std,0.043188969426024126
RightHand_angular_jerk_x_std,0.04286413857468485
RightHand_euler_y_max,0.04276248991710796
Head_acceleration_y_max,0.04243934416685313
LeftHand_acceleration_pause_duration_max,0.042377840844867176
RightHand_angular_velocity_z_mean,0.04138762498865711
LeftHand_velocity_x_mean,0.040867743562115866
LeftHand_velocity_pause_duration_std,0.040730496449853604
Head_sixD_f_min,0.04039579417660688
LeftHand_jerk_y_max,0.04016525662401316
Head_velocity_y_median,0.04013190763844321
Head_velocity_time_since_pause_max,0.03956107380403617
RightHand_angular_velocity_z_min,0.03943586466641724
LeftHand_position_z_median,0.03930276484405182
LeftHand_position_z_min,0.03863547458050798
RightHand_acceleration_y_max,0.03819566422587606
RightHand_angular_jerk_x_max,0.038181422610235494
LeftHand_acceleration_y_max,0.03810329207529417
Head_jerk_y_std,0.03793103647015883
LeftHand_velocity_y_mean,0.03729596367247412
Head_quat_z_std,0.03727506632775901
LeftHand_quat_y_mean,0.037236724441257696
LeftHand_jerk_time_since_pause_std,0.036956474826602026
Head_angular_velocity_time_since_pause_std,0.03524344050957806
Head_angular_jerk_z_median,0.03476061749734116
RightHand_velocity_pause_duration_std,0.034307080494551556
Head_angular_acceleration_y_median,0.03420330186639298
LeftHand_velocity_z_median,0.03413767204068341
LeftHand_angular_velocity_pause_duration_min,0.033793074233264386
RightHand_acceleration_time_since_pause_std,0.03377725758427097
LeftHand_sixD_b_median,0.03355254179471512
RightHand_angular_acceleration_x_median,0.032960943540136345
RightHand_angular_jerk_time_since_pause_mean,0.03289249252556603
LeftHand_sixD_c_mean,0.032839637111658604
Head_sixD_d_min,0.03283757530756848
Head_jerk_time_since_pause_median,0.03266608641508029
LeftHand_sixD_a_max,0.032345787293506234
LeftHand_acceleration_x_min,0.0320116643020274
Head_velocity_x_min,0.031654743618279024
RightHand_velocity_time_since_pause_std,0.030478533549691544
LeftHand_angular_velocity_pause_duration_std,0.030202396865485426
RightHand_position_x_mean,0.03011350488840181
LeftHand_velocity_time_since_pause_max,0.02981051032466908
Head_jerk_y_min,0.02970637070927218
LeftHand_jerk_pause_duration_min,0.029628759544846117
RightHand_velocity_z_std,0.029559914538301868
Head_quat_y_max,0.029026992391753215
RightHand_angular_velocity_pause_duration_min,0.02867331041569643
LeftHand_acceleration_z_median,0.028450593295598292
RightHand_jerk_y_max,0.02844146932095537
RightHand_angular_velocity_x_median,0.028236686825471313
Head_angular_jerk_time_since_pause_std,0.02751315020433376
RightHand_jerk_y_mean,0.027475804787044922
RightHand_quat_x_min,0.026699260430369964
RightHand_quat_z_median,0.026500788849169066
Head_angular_jerk_y_max,0.02607054758918048
LeftHand_velocity_z_mean,0.026070063801856058
RightHand_position_y_min,0.025977043499942898
RightHand_quat_w_median,0.025545575538783893
RightHand_velocity_x_mean,0.025530186127773913
LeftHand_acceleration_x_median,0.024640901243605295
LeftHand_euler_z_mean,0.024555192482619947
Head_position_y_std,0.024399617703512178
Head_jerk_pause_duration_median,0.024359261515324748
LeftHand_angular_jerk_x_median,0.022808040405025487
LeftHand_euler_y_mean,0.022328200418622934
LeftHand_position_y_mean,0.02205608566484596
RightHand_velocity_x_std,0.021732714039465417
RightHand_acceleration_pause_duration_median,0.02150679562701563
Head_quat_w_std,0.02125125110950199
Head_acceleration_pause_duration_median,0.02080603933954306
Head_quat_x_max,0.020740528197529695
LeftHand_angular_velocity_pause_duration_max,0.020464260834052173
RightHand_quat_z_mean,0.020316341102642355
Head_angular_jerk_z_min,0.019957534529555954
RightHand_position_x_min,0.019624583820661456
RightHand_acceleration_z_median,0.01899948575989585
Head_euler_z_median,0.01886180269405946
Head_jerk_pause_duration_mean,0.018516837307949174
RightHand_quat_z_max,0.01826529531742027
RightHand_angular_acceleration_y_min,0.0181544042382904
LeftHand_velocity_time_since_pause_min,0.01774544585138793
LeftHand_acceleration_y_std,0.017026642052787366
Head_sixD_d_max,0.01624870975690751
RightHand_angular_velocity_time_since_pause_median,0.016047306698927954
LeftHand_quat_x_max,0.01581100717027306
RightHand_acceleration_x_min,0.01570391041639896
LeftHand_position_z_std,0.015555052623387855
RightHand_angular_acceleration_z_min,0.015255056036688863
RightHand_velocity_y_min,0.014879339958428162
Head_angular_acceleration_pause_duration_min,0.014304228889677972
Head_sixD_f_std,0.014205384700817003
RightHand_acceleration_z_mean,0.014005385395092773
RightHand_velocity_pause_duration_median,0.01394621246322103
Head_angular_velocity_z_min,0.013790107416418618
Head_jerk_time_since_pause_std,0.013773045253454352
RightHand_angular_acceleration_pause_duration_max,0.013480551356926718
LeftHand_quat_x_mean,0.01304465579069003
Head_angular_jerk_pause_duration_mean,0.012599991674044908
RightHand_quat_x_mean,0.012465136556285561
RightHand_quat_y_median,0.012286896916006373
RightHand_angular_acceleration_time_since_pause_mean,0.012091946093417238
Head_angular_velocity_pause_duration_mean,0.012026922249098071
RightHand_jerk_time_since_pause_std,0.011666381606271425
Head_angular_acceleration_pause_duration_median,0.011070351316571303
LeftHand_angular_jerk_y_min,0.010924814700989938
Head_jerk_x_min,0.010857975457398084
Head_sixD_c_median,0.009985911623156873
RightHand_jerk_y_min,0.009541475997339788
LeftHand_acceleration_time_since_pause_std,0.009325555497799787
Head_quat_x_min,0.009247480809554176
LeftHand_sixD_e_median,0.008819884551531043
Head_angular_jerk_x_std,0.00719504113207714
LeftHand_sixD_b_mean,0.007046726717419016
Head_velocity_pause_duration_median,0.0069453738447344815
LeftHand_position_z_max,0.006486984226715009
Head_angular_velocity_pause_duration_median,0.006360121915047534
RightHand_acceleration_z_std,0.006287544668576839
Head_angular_jerk_y_median,0.005972659593853624
RightHand_sixD_b_median,0.005546027913786222
RightHand_angular_jerk_x_median,0.005501692486743703
Head_angular_velocity_x_median,0.005383830611154661
LeftHand_angular_acceleration_pause_duration_median,0.005357700215174788
Head_angular_velocity_time_since_pause_max,0.0051156680672153065
Head_sixD_a_std,0.004965197506060726
RightHand_velocity_time_since_pause_max,0.004889740398573483
RightHand_jerk_pause_duration_max,0.004831341857864491
Head_quat_y_median,0.00472651404856661
RightHand_angular_acceleration_x_mean,0.004629652423477015
RightHand_jerk_time_since_pause_max,0.004134578740136785
Head_quat_y_mean,0.0036872298613177534
LeftHand_sixD_e_std,0.003456006685544466
RightHand_euler_z_min,0.0032676579262820304
RightHand_quat_w_max,0.0029400974601583307
LeftHand_sixD_e_mean,0.002608195409991243
Head_position_z_min,0.0023913200072414043
RightHand_angular_jerk_time_since_pause_std,0.002339749705147831
Head_sixD_b_std,0.0023272555160427366
Head_position_x_std,0.0020721677296489105
RightHand_sixD_a_max,0.0020530761171042577
RightHand_quat_w_mean,0.0020119577563848523
RightHand_velocity_pause_duration_min,0.001872938027490001
Head_angular_acceleration_y_std,0.0017547911401156746
Head_angular_velocity_x_min,0.0017226223786943606
RightHand_euler_x_std,0.0014752003774112232
LeftHand_position_x_median,0.0014226211730417049
Head_acceleration_pause_duration_min,0.0013796893827444645
RightHand_jerk_pause_duration_std,0.0007733659428765804
Head_velocity_z_min,0.000598105388607717
LeftHand_velocity_pause_duration_median,0.0005779063653577055
Head_euler_x_median,0.0005660962076343701
RightHand_sixD_e_std,0.0005507291944701898
RightHand_velocity_pause_duration_mean,0.00047188403253128897
RightHand_angular_velocity_pause_duration_mean,0.00043193163804167156
Head_velocity_y_max,0.0002762181734481395
Head_euler_x_std,0.0002608260717877897
Head_acceleration_pause_duration_std,0.0
Head_acceleration_time_since_pause_min,0.0
Head_acceleration_pause_duration_mean,0.0
Head_acceleration_pause_duration_max,0.0
Head_position_y_max,0.0
Head_velocity_time_since_pause_std,0.0
Head_velocity_time_since_pause_mean,0.0
Head_jerk_time_since_pause_mean,0.0
Head_jerk_time_since_pause_max,0.0
Head_jerk_time_since_pause_min,0.0
RightHand_angular_acceleration_time_since_pause_std,0.0
LeftHand_quat_x_std,0.0
LeftHand_quat_x_median,0.0
RightHand_acceleration_pause_duration_max,0.0
LeftHand_quat_x_min,0.0
LeftHand_sixD_a_min,0.0
LeftHand_quat_w_std,0.0
LeftHand_quat_w_mean,0.0
LeftHand_quat_w_median,0.0
LeftHand_quat_w_max,0.0
LeftHand_quat_w_min,0.0
LeftHand_quat_z_std,0.0
LeftHand_quat_z_max,0.0
Head_angular_jerk_time_since_pause_min,0.0
Head_velocity_pause_duration_max,0.0
Head_angular_jerk_pause_duration_median,0.0
Head_angular_jerk_pause_duration_max,0.0
Head_angular_jerk_pause_duration_min,0.0
Head_angular_acceleration_time_since_pause_min,0.0
Head_angular_acceleration_pause_duration_mean,0.0
RightHand_acceleration_pause_duration_std,0.0
Head_velocity_time_since_pause_min,0.0
Head_velocity_pause_duration_std,0.0
Head_velocity_pause_duration_mean,0.0
RightHand_acceleration_time_since_pause_min,0.0
Head_acceleration_time_since_pause_std,0.0
Head_velocity_pause_duration_min,0.0
RightHand_angular_jerk_z_std,0.0
RightHand_angular_jerk_z_mean,0.0
RightHand_acceleration_pause_duration_mean,0.0
RightHand_angular_velocity_y_min,0.0
RightHand_angular_acceleration_z_max,0.0
LeftHand_angular_jerk_pause_duration_max,0.0
RightHand_angular_acceleration_y_std,0.0
RightHand_angular_acceleration_y_mean,0.0
RightHand_angular_acceleration_y_median,0.0
RightHand_angular_acceleration_y_max,0.0
LeftHand_angular_jerk_pause_duration_median,0.0
LeftHand_angular_jerk_pause_duration_mean,0.0
RightHand_angular_jerk_z_max,0.0
RightHand_angular_jerk_y_std,0.0
Head_position_x_min,0.0
RightHand_angular_jerk_y_min,0.0
LeftHand_angular_jerk_pause_duration_std,0.0
RightHand_angular_acceleration_z_std,0.0
RightHand_angular_acceleration_z_mean,0.0
RightHand_angular_acceleration_z_median,0.0
LeftHand_angular_jerk_time_since_pause_min,0.0
LeftHand_sixD_b_max,0.0
LeftHand_sixD_b_min,0.0
LeftHand_sixD_a_std,0.0
LeftHand_sixD_a_mean,0.0
RightHand_jerk_x_std,0.0
RightHand_angular_jerk_y_median,0.0
Head_acceleration_time_since_pause_mean,0.0
Head_acceleration_time_since_pause_median,0.0
RightHand_velocity_pause_duration_max,0.0
Head_angular_velocity_time_since_pause_min,0.0
Head_angular_velocity_pause_duration_std,0.0
RightHand_velocity_time_since_pause_min,0.0
Head_angular_velocity_pause_duration_max,0.0
Head_angular_velocity_pause_duration_min,0.0
RightHand_velocity_time_since_pause_median,0.0
RightHand_angular_velocity_x_std,0.0
RightHand_velocity_time_since_pause_mean,0.0
RightHand_angular_velocity_y_max,0.0
RightHand_jerk_z_std,0.0
RightHand_jerk_z_mean,0.0
RightHand_jerk_z_median,0.0
RightHand_jerk_z_max,0.0
RightHand_jerk_z_min,0.0
RightHand_angular_acceleration_x_max,0.0
RightHand_angular_acceleration_x_min,0.0
RightHand_angular_velocity_z_median,0.0
RightHand_angular_velocity_y_std,0.0
RightHand_angular_velocity_y_mean,0.0
RightHand_angular_velocity_y_median,0.0
RightHand_angular_velocity_x_max,0.0
LeftHand_angular_acceleration_time_since_pause_max,0.0
LeftHand_angular_acceleration_time_since_pause_min,0.0
LeftHand_position_x_std,0.0
LeftHand_position_x_max,0.0
Head_quat_y_min,0.0
RightHand_jerk_pause_duration_mean,0.0
RightHand_jerk_pause_duration_median,0.0
Head_quat_w_max,0.0
RightHand_jerk_pause_duration_min,0.0
RightHand_acceleration_time_since_pause_mean,0.0
RightHand_acceleration_time_since_pause_median,0.0
Head_position_x_max,0.0
RightHand_angular_velocity_pause_duration_median,0.0
Head_quat_w_median,0.0
Head_quat_w_mean,0.0
RightHand_jerk_time_since_pause_mean,0.0
RightHand_jerk_time_since_pause_median,0.0
Head_sixD_a_max,0.0
RightHand_jerk_time_since_pause_min,0.0
RightHand_angular_acceleration_time_since_pause_min,0.0
RightHand_angular_acceleration_pause_duration_median,0.0
Head_sixD_b_mean,0.0
RightHand_angular_acceleration_pause_duration_min,0.0
Head_sixD_a_mean,0.0
Head_sixD_b_median,0.0
Head_sixD_b_min,0.0
Head_quat_y_std,0.0
LeftHand_angular_acceleration_pause_duration_std,0.0
LeftHand_angular_acceleration_pause_duration_mean,0.0
Head_quat_z_min,0.0
LeftHand_angular_acceleration_pause_duration_max,0.0
Head_sixD_d_std,0.0
Head_sixD_d_mean,0.0
Head_sixD_d_median,0.0
Head_quat_z_median,0.0
LeftHand_angular_acceleration_time_since_pause_median,0.0
Head_sixD_c_max,0.0
Head_sixD_c_min,0.0
LeftHand_position_x_min,0.0
Head_quat_w_min,0.0
Head_sixD_f_mean,0.0
Head_sixD_f_median,0.0
Head_sixD_e_mean,0.0
Head_sixD_e_median,0.0
Head_sixD_e_max,0.0
Head_sixD_e_min,0.0
Head_quat_x_mean,0.0
LeftHand_angular_acceleration_time_since_pause_std,0.0
Head_quat_z_mean,0.0
LeftHand_jerk_pause_duration_mean,0.0
LeftHand_jerk_pause_duration_median,0.0
LeftHand_jerk_pause_duration_max,0.0
Head_position_z_mean,0.0
LeftHand_angular_velocity_time_since_pause_std,0.0
LeftHand_angular_velocity_time_since_pause_mean,0.0
LeftHand_angular_velocity_time_since_pause_median,0.0
LeftHand_angular_velocity_time_since_pause_max,0.0
LeftHand_angular_velocity_time_since_pause_min,0.0
RightHand_angular_jerk_pause_duration_median,0.0
Head_position_x_mean,0.0
RightHand_angular_velocity_time_since_pause_mean,0.0
Head_position_x_median,0.0
RightHand_angular_jerk_time_since_pause_min,0.0
LeftHand_position_y_std,0.0
RightHand_jerk_x_mean,0.0
LeftHand_position_y_median,0.0
RightHand_angular_jerk_time_since_pause_median,0.0
Head_angular_velocity_time_since_pause_mean,0.0
Head_angular_velocity_time_since_pause_median,0.0
LeftHand_quat_y_std,0.0
LeftHand_quat_y_max,0.0
LeftHand_quat_y_min,0.0
LeftHand_jerk_time_since_pause_mean,0.0
RightHand_angular_velocity_time_since_pause_min,0.0
RightHand_angular_velocity_pause_duration_std,0.0
LeftHand_angular_jerk_pause_duration_min,0.0
Head_euler_z_max,0.0
Head_euler_y_mean,0.0
Head_euler_y_min,0.0
RightHand_angular_acceleration_time_since_pause_median,0.0
RightHand_angular_acceleration_time_since_pause_max,0.0
LeftHand_velocity_pause_duration_min,0.0
Head_position_z_max,0.0
Head_angular_jerk_time_since_pause_mean,0.0
LeftHand_jerk_pause_duration_std,0.0
Head_angular_jerk_time_since_pause_max,0.0
Head_position_z_median,0.0
LeftHand_acceleration_time_since_pause_mean,0.0
LeftHand_acceleration_time_since_pause_min,0.0
LeftHand_acceleration_pause_duration_std,0.0
LeftHand_acceleration_pause_duration_mean,0.0
LeftHand_acceleration_pause_duration_median,0.0
LeftHand_velocity_time_since_pause_std,0.0
LeftHand_velocity_time_since_pause_mean,0.0
LeftHand_jerk_time_since_pause_median,0.0
LeftHand_jerk_time_since_pause_max,0.0
LeftHand_jerk_time_since_pause_min,0.0
Head_angular_jerk_time_since_pause_median,0.0
Head_angular_jerk_z_mean,0.0
Head_euler_z_std,0.0
LeftHand_euler_x_mean,0.0
LeftHand_acceleration_z_max,0.0
LeftHand_euler_x_std,0.0
LeftHand_acceleration_x_mean,0.0
LeftHand_euler_y_min,0.0
LeftHand_acceleration_x_max,0.0
LeftHand_euler_y_max,0.0
LeftHand_velocity_z_max,0.0
RightHand_position_z_median,0.0
LeftHand_sixD_c_std,0.0
RightHand_position_y_std,0.0
RightHand_position_y_mean,0.0
RightHand_position_y_median,0.0
RightHand_position_y_max,0.0
LeftHand_euler_y_std,0.0
LeftHand_acceleration_z_mean,0.0
RightHand_sixD_d_min,0.0
RightHand_sixD_c_std,0.0
RightHand_sixD_c_median,0.0
RightHand_sixD_c_max,0.0
RightHand_sixD_b_mean,0.0
RightHand_position_z_max,0.0
RightHand_sixD_a_min,0.0
RightHand_quat_w_std,0.0
RightHand_euler_x_max,0.0
LeftHand_jerk_z_median,0.0
LeftHand_jerk_z_max,0.0
LeftHand_jerk_z_min,0.0
LeftHand_jerk_y_median,0.0
LeftHand_jerk_y_min,0.0
LeftHand_jerk_x_mean,0.0
LeftHand_jerk_x_median,0.0
LeftHand_jerk_x_max,0.0
LeftHand_velocity_x_min,0.0
Head_angular_jerk_y_mean,0.0
RightHand_euler_x_median,0.0
RightHand_euler_x_mean,0.0
Head_euler_z_mean,0.0
Head_angular_jerk_x_mean,0.0
Head_angular_jerk_x_median,0.0
Head_angular_jerk_x_max,0.0
LeftHand_velocity_y_median,0.0
LeftHand_velocity_y_max,0.0
LeftHand_velocity_y_min,0.0
LeftHand_velocity_x_std,0.0
LeftHand_velocity_x_max,0.0
Head_angular_jerk_y_std,0.0
Head_acceleration_x_max,0.0
Head_acceleration_x_min,0.0
Head_velocity_z_std,0.0
Head_velocity_z_mean,0.0
Head_velocity_z_median,0.0
Head_jerk_x_mean,0.0
Head_jerk_x_max,0.0
Head_angular_velocity_x_mean,0.0
Head_acceleration_z_mean,0.0
Head_acceleration_z_max,0.0
Head_acceleration_z_min,0.0
Head_jerk_z_std,0.0
Head_acceleration_y_min,0.0
Head_jerk_z_mean,0.0
Head_jerk_z_median,0.0
Head_jerk_z_min,0.0
Head_jerk_y_mean,0.0
Head_jerk_y_median,0.0
Head_jerk_y_max,0.0
Head_angular_velocity_y_max,0.0
Head_jerk_x_std,0.0
RightHand_sixD_a_mean,0.0
RightHand_sixD_a_median,0.0
Head_angular_velocity_y_mean,0.0
Head_acceleration_y_mean,0.0
RightHand_sixD_b_min,0.0
RightHand_sixD_a_std,0.0
RightHand_sixD_e_mean,0.0
RightHand_sixD_e_median,0.0
RightHand_sixD_e_min,0.0
RightHand_sixD_d_std,0.0
RightHand_sixD_d_mean,0.0
RightHand_sixD_d_median,0.0
RightHand_sixD_d_max,0.0
Head_angular_velocity_z_median,0.0
Head_euler_x_mean,0.0
Head_acceleration_x_median,0.0
Head_euler_x_min,0.0
RightHand_sixD_f_median,0.0
RightHand_sixD_f_min,0.0
Head_angular_acceleration_y_mean,0.0
Head_angular_acceleration_y_max,0.0
Head_angular_acceleration_y_min,0.0
Head_angular_acceleration_x_mean,0.0
Head_angular_acceleration_x_median,0.0
Head_angular_velocity_z_std,0.0
Head_angular_velocity_z_mean,0.0
Head_acceleration_x_std,0.0
Head_acceleration_x_mean,0.0
Head_euler_x_max,0.0
LeftHand_angular_jerk_z_median,0.0
LeftHand_angular_jerk_z_max,0.0
LeftHand_angular_jerk_z_min,0.0
LeftHand_angular_jerk_y_std,0.0
LeftHand_angular_jerk_y_mean,0.0
RightHand_velocity_z_max,0.0
RightHand_velocity_z_min,0.0
RightHand_velocity_y_median,0.0
RightHand_velocity_y_max,0.0
Head_velocity_y_mean,0.0
RightHand_velocity_x_median,0.0
LeftHand_acceleration_z_std,0.0
RightHand_acceleration_x_std,0.0
RightHand_acceleration_x_mean,0.0
RightHand_acceleration_x_median,0.0
RightHand_acceleration_x_max,0.0
Head_velocity_z_max,0.0
RightHand_velocity_z_mean,0.0
RightHand_jerk_x_max,0.0
RightHand_euler_y_min,0.0
RightHand_euler_y_std,0.0
RightHand_acceleration_z_max,0.0
RightHand_acceleration_z_min,0.0
RightHand_acceleration_y_std,0.0
RightHand_acceleration_y_median,0.0
RightHand_jerk_x_median,0.0
LeftHand_sixD_e_min,0.0
LeftHand_sixD_d_std,0.0
LeftHand_sixD_d_mean,0.0
LeftHand_sixD_d_max,0.0
LeftHand_sixD_d_min,0.0
LeftHand_sixD_c_max,0.0
LeftHand_sixD_b_std,0.0
LeftHand_sixD_f_std,0.0
LeftHand_sixD_f_mean,0.0
LeftHand_sixD_f_median,0.0
LeftHand_angular_jerk_z_mean,0.0
LeftHand_angular_jerk_time_since_pause_median,0.0
LeftHand_sixD_e_max,0.0
RightHand_jerk_y_std,0.0
LeftHand_angular_jerk_time_since_pause_mean,0.0
Head_quat_x_median,0.0
Head_velocity_x_median,0.0
Head_velocity_x_mean,0.0
RightHand_position_x_median,0.0
RightHand_position_x_max,0.0
Head_velocity_y_min,0.0
RightHand_velocity_x_min,0.0
LeftHand_angular_jerk_z_std,0.0
LeftHand_sixD_f_min,0.0
RightHand_euler_z_max,0.0
LeftHand_angular_jerk_x_std,0.0
LeftHand_angular_jerk_x_mean,0.0
RightHand_euler_z_median,0.0
LeftHand_angular_jerk_x_max,0.0
LeftHand_angular_acceleration_z_std,0.0
LeftHand_angular_acceleration_z_mean,0.0
RightHand_euler_z_mean,0.0
RightHand_quat_y_max,0.0
RightHand_quat_y_min,0.0
RightHand_quat_x_std,0.0
RightHand_acceleration_y_mean,0.0
LeftHand_euler_z_min,0.0
RightHand_position_z_std,0.0
RightHand_position_z_mean,0.0
RightHand_quat_w_min,0.0
RightHand_quat_z_std,0.0
LeftHand_euler_z_max,0.0
